region,district,Quarterly,admissions
Sool,Caynabo,2021 Q4,121
Sool,Caynabo,2021 Q4,98
Sool,Caynabo,2021 Q4,72
Sool,Caynabo,2020 Q1,42
Sool,Caynabo,2020 Q1,54
Sool,Caynabo,2020 Q1,52
Sool,Caynabo,2020 Q2,80
Sool,Caynabo,2020 Q2,91
Sool,Caynabo,2020 Q2,77
Sool,Caynabo,2020 Q3,85
Sool,Caynabo,2020 Q3,104
Sool,Caynabo,2020 Q3,114
Sool,Caynabo,2020 Q4,118
Sool,Caynabo,2020 Q4,124
Sool,Caynabo,2020 Q4,66
Sool,Caynabo,2019 Q1,4
Sool,Caynabo,2019 Q1,12
Sool,Caynabo,2019 Q1,80
Sool,Caynabo,2019 Q2,26
Sool,Caynabo,2019 Q2,60
Sool,Caynabo,2019 Q2,28
Sool,Caynabo,2019 Q3,131
Sool,Caynabo,2019 Q3,54
Sool,Caynabo,2019 Q3,84
Sool,Caynabo,2019 Q4,51
Sool,Caynabo,2019 Q4,103
Sool,Caynabo,2019 Q4,94
Sool,Laas_Caanood,2024 Q1,355
Sool,Laas_Caanood,2024 Q1,362
Sool,Laas_Caanood,2024 Q1,259
Sool,Laas_Caanood,2024 Q2,228
Sool,Laas_Caanood,2024 Q2,198
Sool,Laas_Caanood,2024 Q2,226
Sool,Laas_Caanood,2024 Q3,203
Sool,Laas_Caanood,2024 Q3,211
Sool,Laas_Caanood,2024 Q3,83
Sool,Laas_Caanood,2024 Q4,83
Sool,Laas_Caanood,2024 Q4,85
Sool,Laas_Caanood,2024 Q4,85
Sool,Laas_Caanood,2023 Q1,328
Sool,Laas_Caanood,2023 Q1,211
Sool,Laas_Caanood,2023 Q1,354
Sool,Laas_Caanood,2023 Q2,331
Sool,Laas_Caanood,2023 Q2,374
Sool,Laas_Caanood,2023 Q2,299
Sool,Laas_Caanood,2023 Q3,369
Sool,Laas_Caanood,2023 Q3,199
Sool,Laas_Caanood,2023 Q3,171
Sool,Laas_Caanood,2023 Q4,161
Sool,Laas_Caanood,2023 Q4,214
Sool,Laas_Caanood,2023 Q4,332
Sool,Laas_Caanood,2022 Q1,326
Sool,Laas_Caanood,2022 Q1,256
Sool,Laas_Caanood,2022 Q1,347
Sool,Laas_Caanood,2022 Q2,309
Sool,Laas_Caanood,2022 Q2,132
Sool,Laas_Caanood,2022 Q2,402
Sool,Laas_Caanood,2022 Q3,348
Sool,Laas_Caanood,2022 Q3,363
Sool,Laas_Caanood,2022 Q3,598
Sool,Laas_Caanood,2022 Q4,548
Sool,Laas_Caanood,2022 Q4,626
Sool,Laas_Caanood,2022 Q4,752
Sool,Laas_Caanood,2021 Q1,230
Sool,Laas_Caanood,2021 Q1,111
Sool,Laas_Caanood,2021 Q1,108
Sool,Laas_Caanood,2021 Q2,89
Sool,Laas_Caanood,2021 Q2,148
Sool,Laas_Caanood,2021 Q2,247
Sool,Laas_Caanood,2021 Q3,211
Sool,Laas_Caanood,2021 Q3,181
Sool,Laas_Caanood,2021 Q3,222
Sool,Laas_Caanood,2021 Q4,248
Sool,Laas_Caanood,2021 Q4,224
Sool,Laas_Caanood,2021 Q4,251
Sool,Laas_Caanood,2020 Q1,155
Sool,Laas_Caanood,2020 Q1,165
Sool,Laas_Caanood,2020 Q1,212
Sool,Laas_Caanood,2020 Q2,200
Sool,Laas_Caanood,2020 Q2,198
Sool,Laas_Caanood,2020 Q2,151
Sool,Laas_Caanood,2020 Q3,152
Sool,Laas_Caanood,2020 Q3,170
Sool,Laas_Caanood,2020 Q3,153
Sool,Laas_Caanood,2020 Q4,142
Sool,Laas_Caanood,2020 Q4,166
Sool,Laas_Caanood,2020 Q4,167
Sool,Laas_Caanood,2019 Q1,238
Sool,Laas_Caanood,2019 Q1,225
Sool,Laas_Caanood,2019 Q1,252
Sool,Laas_Caanood,2019 Q2,315
Sool,Laas_Caanood,2019 Q2,263
Sool,Laas_Caanood,2019 Q2,284
Sool,Laas_Caanood,2019 Q3,238
Sool,Laas_Caanood,2019 Q3,325
Sool,Laas_Caanood,2019 Q3,277
Sool,Laas_Caanood,2019 Q4,218
Sool,Laas_Caanood,2019 Q4,231
Sool,Laas_Caanood,2019 Q4,173
Sool,Taleex,2024 Q1,65
Sool,Taleex,2024 Q1,59
Sool,Taleex,2024 Q1,60
Sool,Taleex,2024 Q2,43
Sool,Taleex,2024 Q2,54
Sool,Taleex,2024 Q2,73
Sool,Taleex,2024 Q3,117
Sool,Taleex,2024 Q3,66
Sool,Taleex,2024 Q3,84
Sool,Taleex,2024 Q4,23
Sool,Taleex,2024 Q4,15
Sool,Taleex,2024 Q4,15
Sool,Taleex,2023 Q1,115
Sool,Taleex,2023 Q1,113
Sool,Taleex,2023 Q1,116
Sool,Taleex,2023 Q2,61
Sool,Taleex,2023 Q2,64
Sool,Taleex,2023 Q2,68
Sool,Taleex,2023 Q3,69
Sool,Taleex,2023 Q3,81
Sool,Taleex,2023 Q3,78
Sool,Taleex,2023 Q4,62
Sool,Taleex,2023 Q4,63
Sool,Taleex,2023 Q4,49
Sool,Taleex,2022 Q1,49
Sool,Taleex,2022 Q1,63
Sool,Taleex,2022 Q1,89
Sool,Taleex,2022 Q2,91
Sool,Taleex,2022 Q2,89
Sool,Taleex,2022 Q2,117
Sool,Taleex,2022 Q3,132
Sool,Taleex,2022 Q3,181
Sool,Taleex,2022 Q3,195
Sool,Taleex,2022 Q4,173
Sool,Taleex,2022 Q4,178
Sool,Taleex,2022 Q4,230
Sool,Taleex,2021 Q1,47
Sool,Taleex,2021 Q1,13
Sool,Taleex,2021 Q1,6
Sool,Taleex,2021 Q2,15
Sool,Taleex,2021 Q2,17
Sool,Taleex,2021 Q2,89
Sool,Taleex,2021 Q3,66
Sool,Taleex,2021 Q3,49
Sool,Taleex,2021 Q3,61
Sool,Taleex,2021 Q4,61
Sool,Taleex,2021 Q4,72
Sool,Taleex,2021 Q4,71
Sool,Taleex,2020 Q1,56
Sool,Taleex,2020 Q1,61
Sool,Taleex,2020 Q1,140
Sool,Taleex,2020 Q2,50
Sool,Taleex,2020 Q2,44
Sool,Taleex,2020 Q2,26
Sool,Taleex,2020 Q3,31
Sool,Taleex,2020 Q3,30
Sool,Taleex,2020 Q3,39
Sool,Taleex,2020 Q4,44
Sool,Taleex,2020 Q4,57
Sool,Taleex,2020 Q4,65
Sool,Taleex,2019 Q1,48
Sool,Taleex,2019 Q1,37
Sool,Taleex,2019 Q1,41
Sool,Taleex,2019 Q2,40
Sool,Taleex,2019 Q2,35
Sool,Taleex,2019 Q2,47
Sool,Taleex,2019 Q3,47
Sool,Taleex,2019 Q3,29
Sool,Taleex,2019 Q3,63
Sool,Taleex,2019 Q4,29
Sool,Taleex,2019 Q4,41
Sool,Taleex,2019 Q4,52
Sool,Xudun,2024 Q1,82
Sool,Xudun,2024 Q1,86
Sool,Xudun,2024 Q1,101
Sool,Xudun,2024 Q2,88
Sool,Xudun,2024 Q2,86
Sool,Xudun,2024 Q2,126
Sool,Xudun,2024 Q3,211
Sool,Xudun,2024 Q3,147
Sool,Xudun,2024 Q3,131
Sool,Xudun,2024 Q4,68
Sool,Xudun,2024 Q4,62
Sool,Xudun,2024 Q4,62
Sool,Xudun,2023 Q1,68
Sool,Xudun,2023 Q1,74
Sool,Xudun,2023 Q1,78
Sool,Xudun,2023 Q2,77
Sool,Xudun,2023 Q2,159
Sool,Xudun,2023 Q2,156
Sool,Xudun,2023 Q3,167
Sool,Xudun,2023 Q3,157
Sool,Xudun,2023 Q3,154
Sool,Xudun,2023 Q4,76
Sool,Xudun,2023 Q4,86
Sool,Xudun,2023 Q4,80
Sool,Xudun,2022 Q1,50
Sool,Xudun,2022 Q1,60
Sool,Xudun,2022 Q1,76
Sool,Xudun,2022 Q2,71
Sool,Xudun,2022 Q2,78
Sool,Xudun,2022 Q2,76
Sool,Xudun,2022 Q3,123
Sool,Xudun,2022 Q3,106
Sool,Xudun,2022 Q3,112
Sool,Xudun,2022 Q4,117
Sool,Xudun,2022 Q4,157
Sool,Xudun,2022 Q4,136
Sool,Xudun,2021 Q1,100
Sool,Xudun,2021 Q1,93
Sool,Xudun,2021 Q1,76
Sool,Xudun,2021 Q2,76
Sool,Xudun,2021 Q2,28
Sool,Xudun,2021 Q2,27
Sool,Xudun,2021 Q3,39
Sool,Xudun,2021 Q3,35
Sool,Xudun,2021 Q3,14
Sool,Xudun,2021 Q4,15
Sool,Xudun,2021 Q4,48
Sool,Xudun,2021 Q4,66
Sool,Xudun,2020 Q1,47
Sool,Xudun,2020 Q1,55
Sool,Xudun,2020 Q1,65
Sool,Xudun,2020 Q2,110
Sool,Xudun,2020 Q2,66
Sool,Xudun,2020 Q2,64
Sool,Xudun,2020 Q3,65
Sool,Xudun,2020 Q3,59
Sool,Xudun,2020 Q3,78
Sool,Xudun,2020 Q4,80
Sool,Xudun,2020 Q4,83
Sool,Xudun,2020 Q4,96
Sool,Xudun,2019 Q1,64
Sool,Xudun,2019 Q1,70
Sool,Xudun,2019 Q1,43
Sool,Xudun,2019 Q2,58
Sool,Xudun,2019 Q2,59
Sool,Xudun,2019 Q2,60
Sool,Xudun,2019 Q3,70
Sool,Xudun,2019 Q3,100
Sool,Xudun,2019 Q3,107
Sool,Xudun,2019 Q4,97
Sool,Xudun,2019 Q4,118
Sool,Xudun,2019 Q4,31
Togdheer,Burco,2024 Q1,373
Togdheer,Burco,2024 Q1,322
Togdheer,Burco,2024 Q1,328
Togdheer,Burco,2024 Q2,234
Togdheer,Burco,2024 Q2,297
Togdheer,Burco,2024 Q2,400
Togdheer,Burco,2024 Q3,398
Togdheer,Burco,2024 Q3,334
Togdheer,Burco,2024 Q3,371
Togdheer,Burco,2024 Q4,297
Togdheer,Burco,2024 Q4,244
Togdheer,Burco,2024 Q4,244
Togdheer,Burco,2023 Q1,683
Togdheer,Burco,2023 Q1,611
Togdheer,Burco,2023 Q1,622
Togdheer,Burco,2023 Q2,562
Togdheer,Burco,2023 Q2,616
Togdheer,Burco,2023 Q2,652
Togdheer,Burco,2023 Q3,523
Togdheer,Burco,2023 Q3,494
Togdheer,Burco,2023 Q3,445
Togdheer,Burco,2023 Q4,495
Togdheer,Burco,2023 Q4,740
Togdheer,Burco,2023 Q4,591
Togdheer,Burco,2022 Q1,192
Togdheer,Burco,2022 Q1,216
Togdheer,Burco,2022 Q1,217
Togdheer,Burco,2022 Q2,208
Togdheer,Burco,2022 Q2,441
Togdheer,Burco,2022 Q2,576
Togdheer,Burco,2022 Q3,530
Togdheer,Burco,2022 Q3,591
Togdheer,Burco,2022 Q3,495
Togdheer,Burco,2022 Q4,713
Togdheer,Burco,2022 Q4,557
Togdheer,Burco,2022 Q4,1189
Togdheer,Burco,2021 Q1,146
Togdheer,Burco,2021 Q1,130
Togdheer,Burco,2021 Q1,114
Togdheer,Burco,2021 Q2,90
Togdheer,Burco,2021 Q2,86
Togdheer,Burco,2021 Q2,151
Togdheer,Burco,2021 Q3,191
Togdheer,Burco,2021 Q3,164
Togdheer,Burco,2021 Q3,120
Togdheer,Burco,2021 Q4,90
Togdheer,Burco,2021 Q4,197
Togdheer,Burco,2021 Q4,184
Togdheer,Burco,2020 Q1,350
Togdheer,Burco,2020 Q1,285
Togdheer,Burco,2020 Q1,351
Togdheer,Burco,2020 Q2,187
Togdheer,Burco,2020 Q2,234
Togdheer,Burco,2020 Q2,249
Togdheer,Burco,2020 Q3,275
Togdheer,Burco,2020 Q3,141
Togdheer,Burco,2020 Q3,157
Togdheer,Burco,2020 Q4,228
Togdheer,Burco,2020 Q4,217
Togdheer,Burco,2020 Q4,127
Togdheer,Burco,2019 Q1,315
Togdheer,Burco,2019 Q1,179
Togdheer,Burco,2019 Q1,178
Togdheer,Burco,2019 Q2,374
Togdheer,Burco,2019 Q2,261
Togdheer,Burco,2019 Q2,76
Togdheer,Burco,2019 Q3,248
Togdheer,Burco,2019 Q3,118
Togdheer,Burco,2019 Q3,131
Togdheer,Burco,2019 Q4,104
Togdheer,Burco,2019 Q4,83
Togdheer,Burco,2019 Q4,114
Togdheer,Buuhoodle,2024 Q1,248
Togdheer,Buuhoodle,2024 Q1,121
Togdheer,Buuhoodle,2024 Q1,182
Togdheer,Buuhoodle,2024 Q2,133
Togdheer,Buuhoodle,2024 Q2,177
Togdheer,Buuhoodle,2024 Q2,212
Togdheer,Buuhoodle,2024 Q3,99
Togdheer,Buuhoodle,2024 Q3,107
Togdheer,Buuhoodle,2024 Q3,103
Togdheer,Buuhoodle,2024 Q4,91
Togdheer,Buuhoodle,2024 Q4,42
Togdheer,Buuhoodle,2024 Q4,42
Togdheer,Buuhoodle,2023 Q1,347
Togdheer,Buuhoodle,2023 Q1,634
Togdheer,Buuhoodle,2023 Q1,244
Togdheer,Buuhoodle,2023 Q2,290
Togdheer,Buuhoodle,2023 Q2,310
Togdheer,Buuhoodle,2023 Q2,280
Togdheer,Buuhoodle,2023 Q3,399
Togdheer,Buuhoodle,2023 Q3,217
Togdheer,Buuhoodle,2023 Q3,209
Togdheer,Buuhoodle,2023 Q4,245
Togdheer,Buuhoodle,2023 Q4,255
Togdheer,Buuhoodle,2023 Q4,266
Togdheer,Buuhoodle,2022 Q1,81
Togdheer,Buuhoodle,2022 Q1,150
Togdheer,Buuhoodle,2022 Q1,87
Togdheer,Buuhoodle,2022 Q2,55
Togdheer,Buuhoodle,2022 Q2,303
Togdheer,Buuhoodle,2022 Q2,173
Togdheer,Buuhoodle,2022 Q3,175
Togdheer,Buuhoodle,2022 Q3,302
Togdheer,Buuhoodle,2022 Q3,273
Togdheer,Buuhoodle,2022 Q4,449
Togdheer,Buuhoodle,2022 Q4,451
Togdheer,Buuhoodle,2022 Q4,374
Togdheer,Buuhoodle,2021 Q1,490
Togdheer,Buuhoodle,2021 Q1,390
Togdheer,Buuhoodle,2021 Q1,0
Togdheer,Buuhoodle,2021 Q2,11
Togdheer,Buuhoodle,2021 Q2,38
Togdheer,Buuhoodle,2021 Q2,42
Togdheer,Buuhoodle,2021 Q3,38
Togdheer,Buuhoodle,2021 Q3,44
Togdheer,Buuhoodle,2021 Q3,27
Togdheer,Buuhoodle,2021 Q4,56
Togdheer,Buuhoodle,2021 Q4,111
Togdheer,Buuhoodle,2021 Q4,108
Togdheer,Buuhoodle,2020 Q1,209
Togdheer,Buuhoodle,2020 Q1,344
Togdheer,Buuhoodle,2020 Q1,357
Togdheer,Buuhoodle,2020 Q2,463
Togdheer,Buuhoodle,2020 Q2,509
Togdheer,Buuhoodle,2020 Q2,534
Togdheer,Buuhoodle,2020 Q3,434
Togdheer,Buuhoodle,2020 Q3,499
Togdheer,Buuhoodle,2020 Q3,394
Togdheer,Buuhoodle,2020 Q4,399
Togdheer,Buuhoodle,2020 Q4,411
Togdheer,Buuhoodle,2020 Q4,340
Togdheer,Buuhoodle,2019 Q1,79
Togdheer,Buuhoodle,2019 Q1,20
Togdheer,Buuhoodle,2019 Q1,116
Togdheer,Buuhoodle,2019 Q2,55
Togdheer,Buuhoodle,2019 Q2,50
Togdheer,Buuhoodle,2019 Q2,45
Togdheer,Buuhoodle,2019 Q3,55
Togdheer,Buuhoodle,2019 Q3,77
Togdheer,Buuhoodle,2019 Q3,80
Togdheer,Buuhoodle,2019 Q4,55
Togdheer,Buuhoodle,2019 Q4,56
Togdheer,Buuhoodle,2019 Q4,113
Togdheer,Owdweyne,2024 Q1,117
Togdheer,Owdweyne,2024 Q1,60
Togdheer,Owdweyne,2024 Q1,63
Togdheer,Owdweyne,2024 Q2,41
Togdheer,Owdweyne,2024 Q2,35
Togdheer,Owdweyne,2024 Q2,26
Togdheer,Owdweyne,2024 Q3,31
Togdheer,Owdweyne,2024 Q3,32
Togdheer,Owdweyne,2024 Q3,88
Togdheer,Owdweyne,2024 Q4,35
Togdheer,Owdweyne,2024 Q4,23
Togdheer,Owdweyne,2024 Q4,23
Togdheer,Owdweyne,2023 Q1,128
Togdheer,Owdweyne,2023 Q1,110
Togdheer,Owdweyne,2023 Q1,141
Togdheer,Owdweyne,2023 Q2,112
Togdheer,Owdweyne,2023 Q2,162
Togdheer,Owdweyne,2023 Q2,101
Togdheer,Owdweyne,2023 Q3,163
Togdheer,Owdweyne,2023 Q3,105
Togdheer,Owdweyne,2023 Q3,306
Togdheer,Owdweyne,2023 Q4,129
Togdheer,Owdweyne,2023 Q4,136
Togdheer,Owdweyne,2023 Q4,117
Togdheer,Owdweyne,2022 Q1,63
Togdheer,Owdweyne,2022 Q1,92
Togdheer,Owdweyne,2022 Q1,110
Togdheer,Owdweyne,2022 Q2,85
Togdheer,Owdweyne,2022 Q2,118
Togdheer,Owdweyne,2022 Q2,287
Togdheer,Owdweyne,2022 Q3,310
Togdheer,Owdweyne,2022 Q3,276
Togdheer,Owdweyne,2022 Q3,192
Togdheer,Owdweyne,2022 Q4,237
Togdheer,Owdweyne,2022 Q4,308
Togdheer,Owdweyne,2022 Q4,540
Togdheer,Owdweyne,2021 Q1,41
Togdheer,Owdweyne,2021 Q1,35
Togdheer,Owdweyne,2021 Q1,51
Togdheer,Owdweyne,2021 Q2,37
Togdheer,Owdweyne,2021 Q2,16
Togdheer,Owdweyne,2021 Q2,37
Togdheer,Owdweyne,2021 Q3,84
Togdheer,Owdweyne,2021 Q3,95
Togdheer,Owdweyne,2021 Q3,60
Togdheer,Owdweyne,2021 Q4,42
Togdheer,Owdweyne,2021 Q4,114
Togdheer,Owdweyne,2021 Q4,61
Togdheer,Owdweyne,2020 Q1,109
Togdheer,Owdweyne,2020 Q1,118
Togdheer,Owdweyne,2020 Q1,122
Togdheer,Owdweyne,2020 Q2,101
Togdheer,Owdweyne,2020 Q2,112
Togdheer,Owdweyne,2020 Q2,172
Togdheer,Owdweyne,2020 Q3,120
Togdheer,Owdweyne,2020 Q3,53
Togdheer,Owdweyne,2020 Q3,43
Togdheer,Owdweyne,2020 Q4,72
Togdheer,Owdweyne,2020 Q4,52
Togdheer,Owdweyne,2020 Q4,61
Togdheer,Owdweyne,2019 Q1,26
Togdheer,Owdweyne,2019 Q1,54
Togdheer,Owdweyne,2019 Q1,29
Togdheer,Owdweyne,2019 Q2,39
Togdheer,Owdweyne,2019 Q2,28
Togdheer,Owdweyne,2019 Q2,28
Togdheer,Owdweyne,2019 Q3,60
Togdheer,Owdweyne,2019 Q3,25
Togdheer,Owdweyne,2019 Q3,8
Togdheer,Owdweyne,2019 Q4,41
Togdheer,Owdweyne,2019 Q4,40
Togdheer,Owdweyne,2019 Q4,25
Togdheer,Sheikh,2024 Q1,63
Togdheer,Sheikh,2024 Q1,72
Togdheer,Sheikh,2024 Q1,55
Togdheer,Sheikh,2024 Q2,30
Togdheer,Sheikh,2024 Q2,32
Togdheer,Sheikh,2024 Q2,58
Togdheer,Sheikh,2024 Q3,74
Togdheer,Sheikh,2024 Q3,63
Togdheer,Sheikh,2024 Q3,72
Togdheer,Sheikh,2024 Q4,17
Togdheer,Sheikh,2024 Q4,23
Togdheer,Sheikh,2024 Q4,23
Togdheer,Sheikh,2023 Q1,76
Togdheer,Sheikh,2023 Q1,47
Togdheer,Sheikh,2023 Q1,126
Togdheer,Sheikh,2023 Q2,56
Togdheer,Sheikh,2023 Q2,86
Togdheer,Sheikh,2023 Q2,96
Togdheer,Sheikh,2023 Q3,133
Togdheer,Sheikh,2023 Q3,95
Togdheer,Sheikh,2023 Q3,75
Togdheer,Sheikh,2023 Q4,81
Togdheer,Sheikh,2023 Q4,40
Togdheer,Sheikh,2023 Q4,51
Togdheer,Sheikh,2022 Q1,0
Togdheer,Sheikh,2022 Q1,0
Togdheer,Sheikh,2022 Q1,0
Togdheer,Sheikh,2022 Q2,0
Togdheer,Sheikh,2022 Q2,6
Togdheer,Sheikh,2022 Q2,26
Togdheer,Sheikh,2022 Q3,25
Togdheer,Sheikh,2022 Q3,33
Togdheer,Sheikh,2022 Q3,31
Togdheer,Sheikh,2022 Q4,34
Togdheer,Sheikh,2022 Q4,0
Togdheer,Sheikh,2022 Q4,30
Togdheer,Sheikh,2021 Q1,0
Togdheer,Sheikh,2021 Q1,0
Togdheer,Sheikh,2021 Q1,0
Togdheer,Sheikh,2021 Q2,0
Togdheer,Sheikh,2021 Q2,0
Togdheer,Sheikh,2021 Q2,0
Togdheer,Sheikh,2021 Q3,0
Togdheer,Sheikh,2021 Q3,0
Togdheer,Sheikh,2021 Q3,0
Togdheer,Sheikh,2021 Q4,0
Togdheer,Sheikh,2021 Q4,0
Togdheer,Sheikh,2021 Q4,0
Togdheer,Sheikh,2020 Q1,4
Togdheer,Sheikh,2020 Q1,3
Togdheer,Sheikh,2020 Q1,6
Togdheer,Sheikh,2020 Q2,5
Togdheer,Sheikh,2020 Q2,7
Togdheer,Sheikh,2020 Q2,6
Togdheer,Sheikh,2020 Q3,5
Togdheer,Sheikh,2020 Q3,7
Togdheer,Sheikh,2020 Q3,10
Togdheer,Sheikh,2020 Q4,11
Togdheer,Sheikh,2020 Q4,8
Togdheer,Sheikh,2020 Q4,0
Togdheer,Sheikh,2019 Q1,17
Togdheer,Sheikh,2019 Q1,15
Togdheer,Sheikh,2019 Q1,6
Togdheer,Sheikh,2019 Q2,4
Togdheer,Sheikh,2019 Q2,5
Togdheer,Sheikh,2019 Q2,7
Togdheer,Sheikh,2019 Q3,19
Togdheer,Sheikh,2019 Q3,7
Togdheer,Sheikh,2019 Q3,14
Togdheer,Sheikh,2019 Q4,6
Togdheer,Sheikh,2019 Q4,4
Togdheer,Sheikh,2019 Q4,6
Woqooyi Galbeed,Berbera,2024 Q1,140
Woqooyi Galbeed,Berbera,2024 Q1,79
Woqooyi Galbeed,Berbera,2024 Q1,95
Woqooyi Galbeed,Berbera,2024 Q2,87
Woqooyi Galbeed,Berbera,2024 Q2,109
Woqooyi Galbeed,Berbera,2024 Q2,167
Woqooyi Galbeed,Berbera,2024 Q3,126
Woqooyi Galbeed,Berbera,2024 Q3,134
Woqooyi Galbeed,Berbera,2024 Q3,190
Woqooyi Galbeed,Berbera,2024 Q4,93
Woqooyi Galbeed,Berbera,2024 Q4,44
Woqooyi Galbeed,Berbera,2024 Q4,44
Woqooyi Galbeed,Berbera,2023 Q1,239
Woqooyi Galbeed,Berbera,2023 Q1,201
Woqooyi Galbeed,Berbera,2023 Q1,218
Woqooyi Galbeed,Berbera,2023 Q2,208
Woqooyi Galbeed,Berbera,2023 Q2,217
Woqooyi Galbeed,Berbera,2023 Q2,138
Woqooyi Galbeed,Berbera,2023 Q3,216
Woqooyi Galbeed,Berbera,2023 Q3,170
Woqooyi Galbeed,Berbera,2023 Q3,165
Woqooyi Galbeed,Berbera,2023 Q4,172
Woqooyi Galbeed,Berbera,2023 Q4,220
Woqooyi Galbeed,Berbera,2023 Q4,221
Woqooyi Galbeed,Berbera,2022 Q1,81
Woqooyi Galbeed,Berbera,2022 Q1,83
Woqooyi Galbeed,Berbera,2022 Q1,92
Woqooyi Galbeed,Berbera,2022 Q2,57
Woqooyi Galbeed,Berbera,2022 Q2,131
Woqooyi Galbeed,Berbera,2022 Q2,118
Woqooyi Galbeed,Berbera,2022 Q3,94
Woqooyi Galbeed,Berbera,2022 Q3,167
Woqooyi Galbeed,Berbera,2022 Q3,116
Woqooyi Galbeed,Berbera,2022 Q4,202
Woqooyi Galbeed,Berbera,2022 Q4,104
Woqooyi Galbeed,Berbera,2022 Q4,161
Woqooyi Galbeed,Berbera,2021 Q1,181
Woqooyi Galbeed,Berbera,2021 Q1,84
Woqooyi Galbeed,Berbera,2021 Q1,104
Woqooyi Galbeed,Berbera,2021 Q2,39
Woqooyi Galbeed,Berbera,2021 Q2,83
Woqooyi Galbeed,Berbera,2021 Q2,81
Woqooyi Galbeed,Berbera,2021 Q3,74
Woqooyi Galbeed,Berbera,2021 Q3,56
Woqooyi Galbeed,Berbera,2021 Q3,85
Woqooyi Galbeed,Berbera,2021 Q4,116
Woqooyi Galbeed,Berbera,2021 Q4,101
Woqooyi Galbeed,Berbera,2021 Q4,92
Woqooyi Galbeed,Berbera,2020 Q1,61
Woqooyi Galbeed,Berbera,2020 Q1,95
Woqooyi Galbeed,Berbera,2020 Q1,61
Woqooyi Galbeed,Berbera,2020 Q2,57
Woqooyi Galbeed,Berbera,2020 Q2,157
Woqooyi Galbeed,Berbera,2020 Q2,78
Woqooyi Galbeed,Berbera,2020 Q3,71
Woqooyi Galbeed,Berbera,2020 Q3,102
Woqooyi Galbeed,Berbera,2020 Q3,111
Woqooyi Galbeed,Berbera,2020 Q4,108
Woqooyi Galbeed,Berbera,2020 Q4,76
Woqooyi Galbeed,Berbera,2020 Q4,69
Woqooyi Galbeed,Berbera,2019 Q1,45
Woqooyi Galbeed,Berbera,2019 Q1,28
Woqooyi Galbeed,Berbera,2019 Q1,52
Woqooyi Galbeed,Berbera,2019 Q2,53
Woqooyi Galbeed,Berbera,2019 Q2,4
Woqooyi Galbeed,Berbera,2019 Q2,88
Woqooyi Galbeed,Berbera,2019 Q3,100
Woqooyi Galbeed,Berbera,2019 Q3,110
Woqooyi Galbeed,Berbera,2019 Q3,94
Woqooyi Galbeed,Berbera,2019 Q4,70
Woqooyi Galbeed,Berbera,2019 Q4,92
Woqooyi Galbeed,Berbera,2019 Q4,102
Woqooyi Galbeed,Gebiley,2024 Q1,271
Woqooyi Galbeed,Gebiley,2024 Q1,255
Woqooyi Galbeed,Gebiley,2024 Q1,246
Woqooyi Galbeed,Gebiley,2024 Q2,266
Woqooyi Galbeed,Gebiley,2024 Q2,268
Woqooyi Galbeed,Gebiley,2024 Q2,260
Woqooyi Galbeed,Gebiley,2024 Q3,241
Woqooyi Galbeed,Gebiley,2024 Q3,174
Woqooyi Galbeed,Gebiley,2024 Q3,222
Woqooyi Galbeed,Gebiley,2024 Q4,158
Woqooyi Galbeed,Gebiley,2024 Q4,171
Woqooyi Galbeed,Gebiley,2024 Q4,171
Woqooyi Galbeed,Gebiley,2023 Q1,326
Woqooyi Galbeed,Gebiley,2023 Q1,295
Woqooyi Galbeed,Gebiley,2023 Q1,280
Woqooyi Galbeed,Gebiley,2023 Q2,316
Woqooyi Galbeed,Gebiley,2023 Q2,380
Woqooyi Galbeed,Gebiley,2023 Q2,342
Woqooyi Galbeed,Gebiley,2023 Q3,264
Woqooyi Galbeed,Gebiley,2023 Q3,275
Woqooyi Galbeed,Gebiley,2023 Q3,270
Woqooyi Galbeed,Gebiley,2023 Q4,219
Woqooyi Galbeed,Gebiley,2023 Q4,343
Woqooyi Galbeed,Gebiley,2023 Q4,327
Woqooyi Galbeed,Gebiley,2022 Q1,245
Woqooyi Galbeed,Gebiley,2022 Q1,222
Woqooyi Galbeed,Gebiley,2022 Q1,281
Woqooyi Galbeed,Gebiley,2022 Q2,279
Woqooyi Galbeed,Gebiley,2022 Q2,306
Woqooyi Galbeed,Gebiley,2022 Q2,340
Woqooyi Galbeed,Gebiley,2022 Q3,273
Woqooyi Galbeed,Gebiley,2022 Q3,287
Woqooyi Galbeed,Gebiley,2022 Q3,275
Woqooyi Galbeed,Gebiley,2022 Q4,345
Woqooyi Galbeed,Gebiley,2022 Q4,355
Woqooyi Galbeed,Gebiley,2022 Q4,311
Woqooyi Galbeed,Gebiley,2021 Q1,261
Woqooyi Galbeed,Gebiley,2021 Q1,231
Woqooyi Galbeed,Gebiley,2021 Q1,302
Woqooyi Galbeed,Gebiley,2021 Q2,466
Woqooyi Galbeed,Gebiley,2021 Q2,555
Woqooyi Galbeed,Gebiley,2021 Q2,292
Woqooyi Galbeed,Gebiley,2021 Q3,169
Woqooyi Galbeed,Gebiley,2021 Q3,157
Woqooyi Galbeed,Gebiley,2021 Q3,154
Woqooyi Galbeed,Gebiley,2021 Q4,226
Woqooyi Galbeed,Gebiley,2021 Q4,245
Woqooyi Galbeed,Gebiley,2021 Q4,224
